
                                                                                                       
,0000001094,BOB.A.D.JUMBO 35x45 x 650grs.(x18)           ,"208,86"
,0000001095,BOB.A.D.JUMBO 40x50 x 650grs.(x18)           ,"208,86"
,0000001096,BOB.A.D.JUMBO 50x70 x 650grs.(x18)           ,"208,86"
,0000001097,BOB.A.D.JUMBO 60x90 x 1.400Kg.(x 9)          ,"548,05"
,0000001098,BOB.A.D.JUMBO 15x25 x 1.350kg.(x9)           ,"866,56"                   
,0000000926,CONSORCIO REF. 60x90x 10u.POLYFILM (x50)     ,"55,79"
,0000000927,BOB.A.D.POLYFILM 60x90 x 2kg.(x4)            ,"906,83"
,0000000928,CAMISETA MAMUT 30x40 BCA REF. (x20)          ,"57,37"
,0000000929,CAMISETA MAMUT 40x50 BCA REF. (x20)          ,"103,86"
,0000000930,CAMISETA MAMUT 45x60 BCA REF. (x20)          ,"162,50"
,0000000931,CAMISETA MAMUT 50x70 BCA REF. (x20)          ,"199,87"
,0000000932,CAMISETA MAMUT 60x80 BCA REF. (x10)          ,"362,48"
,0000000933,RENDIDOR POLYFILM 20x30 PREMIUN x u.(x12)    ,"234,78"
,0000000934,RENDIDOR POLYFILM 25x35 PREMIUN x u.(x9 )    ,"303,07"
,0000000935,RENDIDOR POLYFILM 30x40 PREMIUN x u.(x6)     ,"410,07"
,0000000936,RENDIDOR POLYFILM 35x45 PREMIUN x u.(x9)     ,"308,45"
,0000000937,RENDIDOR POLYFILM 40x50 PREMIUN x u.(x6)     ,"371,47"
,0000000938,RENDIDOR POLYFILM 20x30 x 500u.(x12)         ,"269,91"
,0000000939,RENDIDOR POLYFILM 25x35 x 500u.(x9)          ,"346,62"
,0000000940,RENDIDOR POLYFILM 30x40 x 500u.(x6)          ,"454,97"
,0000000941,RENDIDOR POLYFILM 35x45 x 250u. (x9)         ,"337,41"
,0000000942,RENDIDOR POLYFILM 40x50 x 250u.(6)           ,"406,17"
,0000000943,RESIDUO 45x60 x 20u. POLYFILM (x50)          ,"53,21"
,0000000944,RENDIDOR POLYFILM 15x25 x 500u. (x12)        ,"157,89"
,0000000945,RENDIDOR POLYFILM 15x20 x 500u.(x12)         ,"128,30"
,0000000946,CONSORCIO 60x90 x 10u. DRAGONCITO (X40)      ,"48,65"
,0000000947,CAMISETA B.D.OVEJA NEGRA 45x60 x 50u.(x500)  ,"167,55"
,0000000949,CAMISETA B.D.OVEJA NEGRA 60x80 x 50u.(x250)  ,"350,68"
,0000000955,BOB.A.D.SON BUENAS 15x20 (x12)               ,"103,39"
,0000000956,BOB.A.D.SON BUENAS 15x25 (x12)               ,"103,39"
,0000000957,BOB.B.D RINDE IGUAL 15x20 (x12)              ,"117,07"
,0000000958,BOB.B.D.RINDE IGUAL 15x25 (x12)              ,"117,07"
,0000000959,CAMISETA SUPER MAS 40x50 CRISTAL REF.(x20)   ,"101,25"
,0000000963,ARRANQUE B.D. RINDE IGUAL 20x30 x u.(x6)     ,"453,36"
,0000000964,ARRANQUE B.D. RINDE IGUAL 25x35 x u.(x6)     ,"453,36"
,0000000965,ARRANQUE B.D. RINDE IGUAL 30x40 x u.(x6)     ,"453,36"
,0000001014,CAMISETA DRAGONCITO 40x50 BCA  (x20)         ,"85,81"
,0000001015,CAMISETA DRAGONCITO 30x40 BCA.(x20)          ,"48,25"                     
,0000001099,RENDIDOR BAGGU 20x30 x u.(x12)               ,"238,91"
,0000001100,RENDIDOR BAGGU 25x35 x u.(x9)                ,"308,59"
,0000001101,RENDIDOR BAGGU 30x40 x u.(x6)                ,"418,80"
,0000001102,RENDIDOR BAGGU 35x45 x u.(x9)                ,"308,59"
,0000001103,RENDIDOR BAGGU 40x50 x u.(x6)                ,"372,28"
,0000001104,RENDIDOR BAGGU 45x60 x u.(x6)                ,"473,64"
,0000001105,RENDIDOR BAGGU 15x20 x u.(x20)               ,"138,60"
,0000001106,"RENDIDOR BAGGU 15x25 x u,(x20)               ","165,00"                     
,0000000960,BOBINA B.D.10x15 (x48)                       ,"154,79"
,0000000961,BOBINA B.D.12x20 (x48)                       ,"154,79"
,0000000962,BOBINA B.D.15x20 (x48)                       ,"154,79"
,0000000967,BOBINA B.D.12x15 (x48)                       ,"154,79"
,0000000968,BOBINA B.D.15x25 (x48)                       ,"154,79"
,0000000969,BSA.P/JAIMITO 5x30 x 250u.(x20)              ,"420,42"
,0000000970,BOB.B.D.SUPOL A PARTIR DE 20cm DE ANCHOx Kg. ,"470,59"
,0000000972,CAMISETA  B.D. 30x40 BCA.                    ,"377,65"
,0000000973,CAMISETA  B.D. 40x50 BCA                     ,"697,57"
,0000000975,BSAS.BD.P/ENV.VACIO SUPOL 26x35x90mic. x 100u,"856,13"
,0000000976,BSAS.BD.P/ENV.VACIO SUPOL 35x45x100mic.x 100u,"1.661,09"
,0000000977,CAMISETA  B.D. SUPOL 30x40 x 100 COLOR(x30)  ,"319,91"
,0000000978,CAMISETA  B.D. SUPOL 40x50 x 100 COLOR(x20)  ,"520,99"
,0000000979,CAMISETA  B.D. SUPOL 45x60 x 100 COLOR(x10)  ,"814,80"
,0000000980,CAMISETA  B.D. SUPOL 50x70 x 100 COLOR(x10)  ,"1.067,82"
,0000000981,CAMISETA  B.D. SUPOL 60x80 x 100 COLOR(x5)   ,"1.815,43"
,0000001432,CAMISETA B.D.ENVADEC 50x60 x 100 COLOR       ,"363,03"                       
,0000002650,RESIDUO 45x60 x 30u.ROSARIO PLAS(x25)        ,"58,80"
,0000002651,CONSORCIO 60x90 x10u.ROSARIO PLAS(x50)       ,"55,68"
,0000002652,CONSORCIO 85x110 x 10u.ROSARIO PLAS(x25)     ,"111,36"
,0000002653,CONSORCIO 90x120 x  10u.ROSARIO PLAS(x25)    ,"125,38"
,0000002655,RESIDUO 45x60 x 20u.ROSARIO BOLSAS(x50)      ,"39,19"
,0000002656,CONSORCIO 60x90 x 10u.ROSARIO BOLSAS(x50)    ,"47,74"
,0000002657,CONSORCIO 80x110 x 10u.ROSARIO BOLSAS(x25)   ,"92,88"
,0000002658,CONSORCIO 90x120 x 10u.ROSARIO BOLSAS (x25)  ,"106,08"                 
,0000001813,CAMISETA LIRES 30x40 COLOR(x30)              ,"55,24"
,0000001814,CAMISETA LIRES 30x40 BCA (x30)               ,"60,38"
,0000001815,CAMISETA LIRES 45x60 color (x20)             ,"147,75"
,0000001816,CAMISETA LIRES 45x60 blanca (x20)            ,"157,63"
,0000001817,CAMISETA LIRES 45x55 ORD. NEGRA (x10)        ,"263,74"
,0000001818,CAMISETA LIRES 50x50 blanca (x 20)           ,"157,63"
,0000001819,CAMISETA LIRES 50x60 blaca (x 20)            ,"191,35"
,0000001820,CAMISETA LIRES 50x70 color (x20)             ,"221,63"
,0000001821,CAMISETA LIRES 50x70 blanca(x20)             ,"236,41"
,0000001822,CAMISETA LIRES 60x80 COLOR(x10)              ,"443,26"
,0000001823,CAMISETA LIRES 60x80 blanca (x10)            ,"472,77"
,0000001824,CAMISETA LIRES 45x55 ORD.VERDE(x10)          ,"263,75"                    
,0000000990,CAMISETA 40x50 COLOR  SALE (x30)             ,"90,92"
,0000000991,CAMISETA 30x40 COLOR  SALE (x30)             ,"54,48"
,0000000992,CAMISETA 45x60 COLOR  SALE (x20)             ,"136,08"
,0000001016,CAMISETA  A.D.SUPOL 40 x 50 BCA. 15 mic.(x30),"249,12"
,0000001019,CAMISETA SUPERCAMI 40 x 50 COLOR (x20)       ,"81,74"
,0000001514,CAMISETA  A.D.SUPOL 40 x 50 BCA. 12 mic.(x20),"172,62"
,0000001668,CAMISETA A.D.SUPOL 45 x 60 COLOR 13 mic.(x30),"287,00"
,0000001669,CAMISETA  A.D.SUPOL 45 x 60 BCA. 15 mic.(x20),"352,59"
,0000001670,CAMISETA  A.D.SUPOL 45 x 60 Bca  18 mic.(x10),"407,38"
,0000001671,CAMISETA  A.D.SUPOL 30 x 40 Bca x 15 mic(x10),"167,40"                 
,0000000178,BLONDAS PARAFINADAS NAVIDAD 28cm x 100u.     ,"410,37"
,0000000179,BLONDAS PARAFINADAS NAVIDAD 32xm x 100u.     ,"498,16"
,0000000187,BLONDAS CALADAS BLANCAS 9cm x 100            ,"45,75"
,0000000188,BLONDAS CALADAS BLANCAS 12cm x 100           ,"72,32"
,0000000189,BLONDAS CALADAS BLANCAS 15cm x 100           ,"91,84"
,0000000190,BLONDAS CALADAS BLANCAS 18cm x 100           ,"114,51"
,0000000191,BLONDAS CALADAS BLANCAS 21cm x 100           ,"190,95"
,0000000192,BLONDAS CALADAS BLANCAS 25cm x 100           ,"202,46"
,0000000193,BLONDAS CALADAS BLANCAS 28cm x 100           ,"245,75"
,0000000194,BLONDAS CALADAS BLANCAS 30cm x 100           ,"271,18"
,0000000195,BLONDAS CALADAS BLANCAS 32cm x 100           ,"283,34"
,0000000196,BLONDAS CALADAS BLANCAS 35cm x 100           ,"321,76"
,0000000197,BLONDAS CALADAS BLANCAS 38cm x 100           ,"357,10"
,0000000198,BLONDAS CALADAS BLANCAS 40cm x 100           ,"404,50"
,0000000199,BLONDAS CALADAS BLANCAS 42cm x 100           ,"439,88"
,0000000200,BLONDAS CALADAS BLANCAS 45cm x 100           ,"485,16"
,0000000201,BLONDAS CALADAS BLANCAS 48cm x 100           ,"590,46"
,0000000203,BLONDAS CALADAS BLANCAS 16x42cm x 100        ,"188,87"
,0000000204,BLONDAS CALADAS BLANCAS 18x25cm x 100        ,"179,80"
,0000000205,BLONDAS CALADAS BLANCAS 21x27cm x 100        ,"209,57"
,0000000206,BLONDAS CALADAS BLANCAS 26x32cm x 100        ,"252,13"
,0000000207,BLONDAS CALADAS BLANCAS 26x37cm x 100        ,"373,80"
,0000000208,BLONDAS CALADAS BLANCAS 29x41cm x 100        ,"387,76"
,0000000209,BLONDAS CALADAS BLANCAS 31x38cm x 100        ,"329,54"
,0000000210,BLONDAS CALADAS BLANCAS 31x47cm x 100        ,"395,32"
,0000000212,BLONDAS CALADAS BLANCAS 34x41cm x 100        ,"382,00"
,0000000213,BLONDAS CALADAS BLANCAS 35x45cm x 100        ,"410,40"
,0000000214,BLONDAS CALADAS BLANCAS 40x50cm x 100        ,"507,44"
,0000000215,BLONDAS CALADAS BLANCAS 45x55cm x 100        ,"534,87"
,0000003031,BLONDAS PARAFINADAS 25cm x 100u.             ,"301,03"
,0000003033,BLONDAS PARAFINADAS 21x27 x 100u.            ,"295,39"
,0000003034,BLONDAS PARAFINADAS 26x32 x 100u.            ,"404,65"
,0000003035,BLONDAS PARAFINADAS 28cm x 100u.             ,"410,37"
,0000003036,BLONDAS PARAFINADAS 30cm x 100u.             ,"492,85"
,0000003037,BLONDAS PARAFINADAS 32cm x 100u.             ,"498,16"
,0000003038,BLONDAS PARAFINADAS 35cm x 100u.             ,"500,94"
,0000003039,BLONDAS PARAFINADAS 38cm x 100u.             ,"637,78"                
,0000000706,RESIDUO 45x60 x 30u. GIGANTE (x50)           ,"46,20"
,0000000707,CONSORCIO 60x90 x10u. GIGANTE (x50)          ,"46,20"
,0000000708,CONSORCIO 80x110 x 10u. GIGANTE (x25)        ,"87,60"
,0000000709,CONSORCIO 90x120 x 10u. GIGANTE (x25)        ,"110,40"                        
,0000001703,RESIDUO 45x60 x 30u. POLIABI (x50)           ,"54,73"
,0000001704,CONSORCIO 60x90 x 10u. POLIABI (x50)         ,"54,30"
,0000001705,CONSORCIO 80x110 x 10u. POLIABI (x20)        ,"107,68"
,0000001706,CONSORCIO 90x120 x 10u. POLIABI (x20)        ,"115,49"
,0000001707,RESIDUO 45x60 x25u. POLIABI (x50)            ,"45,60"
,0000001708,RESIDUO 45x60 x 30u. POLIABI RESISTIRE (x50) ,"65,95"
,0000000216,CONSORCIO 60x90 x 10u. B.D.BCA.SUPOL(x50)    ,"164,66"
,0000000217,CONSORCIO 80x110 x 10u. 50mic.BCA SUPOL(x25) ,"356,42"
,0000000226,CONSORCIO 60x90 x 10u. NEGRA SUPOL(x50)      ,"96,50"
,0000000227,CONSORCIO 90x120 x 10u.50 mic.NEG SUPOL(x20) ,"255,63"
,0000000425,RESIDUO 45x60 x 30u. A.D. ROJO SUPOL (x50)   ,"79,37"
,0000000426,CONSORCIO 60x90 x 10u. 35mic.ROJO SUPOL(x50) ,"179,96"
,0000001124,CONSORCIO 90x120 x 10u.50 mic.BCA SUPOL(x20) ,"393,51"
,0000001125,CONSORCIO 80x110 x 10u.50 mic. NEG SUPOL(x25),"255,10"
,0000001126,RESIDUO 45x60 x 30u. A.D. SUPOL (x25)        ,"92,33"                   
,0000000228,RESIDUO 45x60 x 30u. SEM (x25)               ,"48,76"
,0000000229,CONSORCIO 60x90 x 10u. NEGRA SEM(x50)        ,"46,27"
,0000000230,CONSORCIO 80x110 x 10u. NEGRA SEM(x25)       ,"83,75"
,0000000231,CONSORCIO 90x120 x 10u. NEG. SEM(x25)        ,"94,80"
,0000001055,CONSORCIO 80x110 x 10u. NEG.REF.SEM (x25)    ,"130,80"
,0000001056,CONSORCIO 60x90 x 10u. NEG. REF.SEM (x50)    ,"58,44"
,0000001057,CONSORCIO 90x120 x 10u. NEG. REF. SEM(x25)   ,"148,43"                   
,0000000218,CONSORCIO 80x110 x 10u. BCA FUERTES          ,"345,47"
,0000000219,CONSORCIO 60x90 x 100u. B.D. ROJAS           ,"1.344,10"
,0000000220,CONSORCIO 60x90 x 100u. a granel BLANCA      ,"1.226,94"
,0000000222,CONSORCIO 80x110 x 50u. a granel BLANCA      ,"1.626,67"
,0000000223,RESIDUO 50x60 x 30u. PAGREMU x u.(x50)       ,"128,34"
,0000000224,CONSORCIO 90x115x 50u. a granel BLANCA       ,"1.903,22"
,0000000225,CONSORCIO 80x1mt. x 50u. a granel ROJA 50mic.,"1.620,01"
,0000000232,RESIDUO 45x60 x 100u. B.D.ROJAS 30mic.       ,"1.047,34"
,0000000233,RESIDUO 45x60 x 30u. FUERTES (x50)           ,"103,51"
,0000000234,CONSORCIO 60x90 x 10u. NEG.SUPER FUERTES     ,"107,16"
,0000000235,CONSORCIO 60x90 x 10u. BCA SUPER FUERTES     ,"174,31"
,0000000236,CONSORCIO 60x90 x 10u. NEGRA FUERTES         ,"79,93"
,0000000237,CONSORCIO 60x90 x 10u. BCA FUERTES           ,"135,89"
,0000000238,CONSORCIO 80x110 x 10u. NEGRA FUERTES        ,"209,32"
,0000000239,CONSORCIO 90x115 x 10u. NEGRA FUERTES        ,"243,35"
,0000000240,CONSORCIO 90x115 x 10u. BCA. FUERTES         ,"402,91"                  
,0000001267,BSA.HOLOGRAFICA BA 344 x u. (x12)            ,"19,02"
,0000001268,BSA.HOLOGRAFICA BA 273 x u. (x12)            ,"27,24"
,0000001269,BSA.HOLOGRAFICA BA 272 x u. (x12)            ,"40,22"
,0000001270,BSA.HOLOGRAFICA BA 271 x u. (x12)            ,"53,89"
,0000001271,BSA.HOLOGRAF.P/PERFUME BA 342 x u.(x12)      ,"30,25"
,0000001272,BSA.HOLOGRAF.P/BOTELLA BA 343 x u.(x12)      ,"53,89"
,0000001273,BSA.HOLOGRAFICA BA 270 x u. (x12)            ,"58,78"
,0000001274,BSA.HOLOGRAFICA BA 269 x u. (x12)            ,"62,98"
,0000001275,BSA.HOLOGRAFICA BA 268 x u. (x12)            ,"78,57"
,0000001327,SOBRE METAL. HOLOGRAFICO 6x8 x 50u.          ,"114,78"
,0000001328,SOBRE METAL. HOLOGRAFICO 12x14 x 50u.        ,"280,74"
,0000001329,SOBRE METAL. HOLOGRAFICO 15x20 x 50u.        ,"395,45"
,0000001330,SOBRE METAL. HOLOGRAFICO 25x30 x 50u.        ,"790,41"              
,0000000243,BSA.PAPEL SEIN BCA P/PANAD. Nº1  (x1000)     ,"70,41"
,0000000244,BSA.PAPEL SEIN BCA P/PANAD. Nº1L (x1000)     ,"71,63"
,0000000245,BSA.PAPEL SEIN BCA P/PANAD. Nº2  (x1000)     ,"84,59"
,0000000246,BSA.PAPEL SEIN BCA P/PANAD. Nº2L(x1000)      ,"88,70"
,0000000248,BSA.PAPEL SEIN BCA P/PANAD. Nº3  (x1000)     ,"105,33"
,0000000249,BSA.PAPEL SEIN BCA P/PANAD. Nº3L(x1000)      ,"121,14"
,0000000250,BSA.PAPEL SEIN BCA P/PANAD. Nº4  (x1000)     ,"130,38"
,0000000251,BSA.PAPEL SEIN BCA P/PANAD. Nº4A(x1000)      ,"129,55"
,0000000252,BSA.PAPEL SEIN BCA P/PANAD. Nº5  (x1000)     ,"139,62"
,0000000253,BSA.PAPEL SEIN BCA P/PANAD. Nº6  (x1000)     ,"153,72"
,0000000254,BSA.PAPEL SEIN BCA P/PANAD. Nº6L(x1000)      ,"170,51"
,0000000255,BSA.PAPEL SEIN BCA P/PANAD. Nº7  (x500))     ,"194,40"
,0000000256,BSA.PAPEL SEIN BCA P/PANAD. Nº8  (x500)      ,"282,86"
,0000000257,BSA.PAPEL SEIN BCA P/PANAD. Nº9  (x500)      ,"331,09"
,0000000258,BSA.PAPEL BCA/BAGUETT x 1 x 60cm x 100u.(x10),"237,68"                       
,0000000242,BSAS.KRATF 23x45 SALIDA DE CAJA x100(x250)   ,"489,50"
,0000000260,BSA.DELIVERY FM 3 12.5x8x24.5 KRAFTx u(x1000),"7,13"
,0000000261,BSA.DELIVERY FM 4 16x10x30 KRAFT x u.(x1000) ,"8,90"
,0000000262,BSA.DELIVERY FM 5 20x11x30  KRAFTx u.(x500)  ,"9,25"
,0000000263,BSA.DELIVERY FM 7 26x12.5x37.5 KRAFTx u.(250),"13,15"
,0000000264,BSA.DELIVERY FM 8 26x17x38 KRAFT x u.(x250)  ,"16,44"
,0000000265,BSA.DELIVERY FM 9 28x18x47 KRAFT x u.(x250)  ,"24,54"                 
,0000000259,BSA.PAPEL FRAFT/BAGUETTx 1 x 60cm x 100u.(10),"237,68"
,0000000266,BSA.PAPEL KFRAT P/PANAD.Nº1  (x10)           ,"70,41"
,0000000267,BSA.PAPEL KRAFT P/PANAD.Nº1L  (x10)          ,"71,63"
,0000000268,BSA.PAPEL KRAFT P/PANAD.Nº2  (x10)           ,"84,59"
,0000000269,BSA.PAPEL KRAFT P/PANAD.Nº2L (x10)           ,"88,70"
,0000000270,BSA.PAPEL KRAFT P/PANAD.Nº3  (x10)           ,"105,33"
,0000000271,BSA.PAPEL KRAFT P/PANAD.Nº3L (x10)           ,"121,14"
,0000000272,BSA.PAPEL KRAFT P/PANAD.Nº4  (x10)           ,"130,38"
,0000000273,BSA.PAPEL KRAFT P/PANAD.Nº4A  (x10)          ,"129,55"
,0000000274,BSA.PAPEL KRAFT P/PANAD.Nº5  (x10)           ,"139,62"
,0000000275,BSA.PAPEL KRAFT P/PANAD.Nº6  (x10)           ,"153,72"
,0000000276,BSA.PAPEL KRAFT P/PANAD.Nº6L  (x10)          ,"170,51"
,0000000277,BSA.PAPEL KRAFT P/PANAD.Nº7  (x5)            ,"194,40"
,0000000278,BSA.PAPEL KRAFT P/PANAD.Nº8  (x5)            ,"282,86"
,0000000279,BSA.PAPEL KRAFT P/PANAD.Nº9                  ,"344,89"                    
,0000000280,BSA. KRAFT MURILLO  KP 0 x u.(x100)          ,"19,52"
,0000000281,BSA. KRAFT MURILLO KP 1 x u.(x100) 12X19     ,"20,74"
,0000000282,BSA. KRAFT MURILLO KP 2 x u.(x100) 18X20     ,"21,20"
,0000000283,BSA. KRAFT MURILLO KP 3 x u.(x100) 22X30     ,"23,45"
,0000000284,BSA. KRAFT MURILLO KP 4 x u.(x100) 25X35     ,"26,37"
,0000000285,BSA. KRAFT MURILLO KP 5 x u.(x100) 30X41     ,"29,61"
,0000000286,BSA. KRAFT MURILLO KP 7 x u.(x100) 34X49     ,"35,81"
,0000000287,BSA. KRAFT MURILLO 1 BOTELLA x u.(x100) 14X40,"28,34"
,0000000288,BSA. KRAFT MURILLO 2 BOTELLAS x u.(x100)     ,"31,85"
,0000000293,BSA.MURILLO GUARDA PAMPA KP 1 x u.(x100)     ,"21,55"
,0000000294,BSA.MURILLO GUARDA PAMPA KP 2 x u.(x100)     ,"23,60"
,0000000295,BSA.MURILLO GUARDA PAMPA KP 3 x u.(x100)     ,"26,38"
,0000000296,BSA.MURILLO GUARDA PAMPA KP 4 x u.(x100)     ,"32,62"
,0000000297,BSA.MURILLO GUARDA PAMPA KP 5 x u.(x100)     ,"37,23"
,0000000298,BSA.MURILLO GUARDA PAMPA KP 7 x u.(x100)     ,"48,92"
,0000000299,BSA.MURILLO GUAR. PAMPA BOTELLA x u.(x100)   ,"31,72"
,0000000428,BSA.BLANCA MURILLO BP 0 x u.(x100)           ,"22,11"
,0000000429,BSA.BLANCA MURILLO BP 1 x u.(x100)           ,"23,29"
,0000000430,BSA.BLANCA MURILLO BP 2 x u.(x100)           ,"25,27"
,0000000431,BSA.BLANCA MURILLO BP 3 x u.(x100)           ,"28,92"
,0000000432,BSA.BLANCA MURILLO BP 4 x u.(x100)           ,"33,04"
,0000000433,BSA.BLANCA MURILLO BP 5 x u.(x100)           ,"34,49"
,0000000434,BSA.BLANCA MURILLO BP 7 x u.(x100)           ,"41,37"
,0000002368,BOLSA COLOR EVACOR BOTELLA x u.(x100)        ,"16,82"
,0000002369,BOLSA COLOR G1 EVACOR 12x19x6 xu.(x100)      ,"13,43"
,0000002370,BOLSA COLOR G2 EVACOR 16x25x8 x u.(x100)     ,"14,82"
,0000002371,BOLSA COLOR G3 EVACOR 20x30x9 x u.(x100)     ,"16,87"
,0000002372,BOLSA COLOR G4 EVACOR 25x35x11 x u.(x100)    ,"20,79"
,0000002373,BOLSA COLOR G5 EVACOR 30x40x11 x u.(x100)    ,"22,18"
,0000002374,BOLSA COLOR G7 EVACOR 35x45x12 x u.(x100)    ,"26,51"
,0000002393,BOLSA BLANCA G 1 EVACOR 12x19x6u.(x100)      ,"17,50"
,0000002394,BOLSA BLANCA G 2 EVACOR 16x25x8 xu.(x100)    ,"20,74"
,0000002395,BOLSA BLANCA G 3 EVACOR 20x30x9 x u.(x100)   ,"24,12"
,0000002396,BOLSA BLANCA G 4 EVACOR 25x35x11 xu.(x100)   ,"27,87"
,0000002397,BOLSA BLANCA G 5 EVACOR 30x40x11 xu(x100)    ,"31,12"
,0000002398,BOLSA BLANCA G 7 EVACOR 35x45x12 xu.(x100)   ,"38,49"
,0000002401,BOLSA KRAFT  G 1 EVACOR 12x19x6 xu.(x100)    ,"17,49"
,0000002403,BOLSA KRAFT  G 2 EVACOR 16x25x8 xu.(x100)    ,"21,34"
,0000002405,BOLSA KRAFT  G 3 EVACOR 20x30x9 x u.(x100)   ,"24,19"
,0000002407,BOLSA KRAFT  G 4 EVACOR 25x35x10 x u.(x100)  ,"27,34"
,0000002409,BOLSA KRAFT  G 5 EVACOR 30x40x11 x u.(x100)  ,"31,34"
,0000002410,BOLSA KRAFT  G 7 EVACOR 35x45x12 x u.(x100)  ,"39,28"
,0000002411,BOLSA KRAFT  G 8A EVACOR 40x50x15 xu.(x100)  ,"101,01"                      
,0000000289,BOLSA FAST FOOD FB3 FTSIA MURILLO x u.(x50)  ,"11,54"
,0000000290,BS.FAST FOOD FB3 MURILLO S/IMP.BCA x u.(x50) ,"9,26"
,0000000291,BS.FAST FOOD FB3 MURILLO S/IMP.KRAFT x u.(50),"7,42"
,0000000292,BS.FAST FOOD FB3 MURILLO C/IMP.KRAFT x u.(50),"10,77"
,0000002365,BSA CARTERITA Nº 1 EVACOR 19x14x9 x u.(x100) ,"27,78"
,0000002366,BSA CARTERITA Nº 2 EVACOR 26x20x14 x u.(x100),"40,85"
,0000002367,BSA CARTERITA Nº 3 EVACOR 30x24x18 x u.(x100),"53,08"
,0000002388,BOLSAS METALIZ.G1 EVACOR 12x19x8 x u.(x100)  ,"27,61"
,0000002389,BOLSAS METALIZ.G3 EVACOR 22x30x12 x u.(x100) ,"30,98"
,0000002390,BOLSAS METALIZ.G5 EVACOR 30x40x12 x u.(x100) ,"42,85"
,0000002399,BOLSA FAST FOOD FB1 EVACOR x u.(x50)         ,"6,22"
,0000002400,BOLSA FANTASIA G 1 EVACOR 12x19x6 xu.(x100)  ,"27,61"
,0000002402,BOLSA FANTASIA G 2 EVACOR 16x25x8 xu.(x100)  ,"27,78"
,0000002404,BOLSA FANTASIA G 3 EVACOR 20x30x9 x u.(x100) ,"30,98"
,0000002406,BOLSA FANTASIA G 4 EVACOR 25x35x10 x u.(x100),"40,83"
,0000002408,BOLSA FANTASIA G 5 EVACOR 30x40x11 x u.(x100),"42,85"
,0000002412,BOLSA FRAFT EVACOR BOTELLA x u. (x100)       ,"24,01"
,0000002413,BOLSA FAST FOOD FB3 EVACOR x u.(x50)         ,"7,77"
,0000002414,BOLSA KRAFT EVACOR DOBLE BOTELLA x u.(x100)  ,"37,74"
,0000002415,BOLSA FANTASIA G 7 EVACOR 35x45x12 x u.(100) ,"53,08"
,0000002416,BOLSA FAST FOOD FB3 METALIZ.EVACOR x u(x50)  ,"12,12"
,0000002601,BS.FAST FOOD FB3 MURILLO ESTRELLAS/CORONAx u.,"21,87"                       
,0000002292,RIÑON FRISELINA FANTASIA 45 x 40 x u.        ,"51,58"
,0000002418,BOLSAS FICELINA FTSIA TXT 45x40 x u. (x100)  ,"41,63"
,0000002419,BOLSAS FICELINA FTSIA TXT 30.x30 xu. (x100)  ,"21,68"
,0000002420,RIÑON FICELINA NAVIDAD 45x45 x u (x100)      ,"30,20"
,0000002421,RIÑON FICELINA FTSIA TXT 30x40 x u.(x200)    ,"14,92"
,0000002422,RIÑON FICELINA BOTELLA TXT 17x40 x u.(x250)  ,"18,25"                     
,0000000300,PP. 4x10 x 100u.(x40000 R) (x18000 F)        ,"41,26"
,0000000301,PP. 4x15  x 100u.                            ,"42,95"
,0000000302,PP. 4x20  x 100u. (x30000)                   ,"45,76"
,0000000304,PP. 4x25  x 100u. (x25000)                   ,"50,80"
,0000000305,PP. 4x30  x 100u. (x20000)                   ,"55,00"
,0000000306,PP. 5x10  x 100u. (x50000)                   ,"36,36"
,0000000307,PP. 5x15  x 100u. (x30000)                   ,"47,28"
,0000000308,PP. 5x20  x 100u. (x25000)                   ,"44,31"
,0000000309,PP. 5x25  x 100u. (x20000)                   ,"51,90"
,0000000310,PP. 5x30  x 100u. (x16000)                   ,"57,36"
,0000000311,PP. 6x10  x 100u. (x40000)                   ,"38,08"
,0000000313,PP. 6x15  x 100u. (x27000)                   ,"44,73"
,0000000314,PP. 6x20  x 100u. (x14000)                   ,"50,77"
,0000000315,PP. 6x25  x 100u. (x16000)                   ,"57,40"
,0000000316,PP. 6x30  x 100u. (x14000)                   ,"63,47"
,0000000317,PP. 8x10  x 100u. (x30000)                   ,"42,25"
,0000000319,PP. 8x15  x 100u. (x20000)                   ,"50,74"
,0000000320,PP. 8x20  x 100u. (x15000)                   ,"59,62"
,0000000321,PP. 8x25  x 100u. (x12000)                   ,"68,12"
,0000000322,PP. 8x30  x 100u. (x10000)                   ,"82,80"
,0000000323,PP. 10x15 x 100u. (x12000)                   ,"54,06"
,0000000324,PP. 10x20 x 100u. (x12000)                   ,"68,12"
,0000000325,PP. 10x25 x 100u. (x10000)                   ,"78,41"
,0000000326,PP. 10x30 x 100u. (x8000)                    ,"88,93"
,0000000327,PP. 10x35 x 100u. (x7000)                    ,"111,44"
,0000000328,PP. 12x15 x 100u. (x14000)                   ,"66,54"
,0000000329,PP. 12x20 x 100u. (x10000)                   ,"75,90"
,0000000330,PP. 12x25 x 100u. (x7000)                    ,"91,94"
,0000000331,PP. 12x30 x 100u. (x7000)                    ,"104,55"
,0000000332,PP. 12x35 x 100u. (x6000)                    ,"122,86"
,0000000333,PP. 12x40 x 100u. (x5000)                    ,"140,42"
,0000000334,PP. 13x20 x 100u. (x9000)                    ,"83,45"
,0000000335,PP. 15x20 x 100u. (x8000)                    ,"89,59"
